,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Statecode,Non-carrier,carrier-related
11230,2021,6,NK,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",286,91,23.38,8.2,37.92,3.85,17.65,4,1,4367,1145,629,1365,139,1089,OH,1994,6745
11231,2021,6,NK,Spirit Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",49,18,4.97,2.57,6.11,0,4.36,1,0,1389,284,85,482,0,538,NC,567,2212
11232,2021,6,NK,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",200,46,13.28,3.04,15.28,0.37,14.03,2,0,2940,980,87,838,7,1028,OH,925,4957
11233,2021,6,NK,Spirit Air Lines,CRW,"Charleston/Dunbar, WV: Yeager",21,3,1.97,0.72,0.31,0,0,0,0,80,50,21,9,0,0,WV,30,130
11234,2021,6,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",269,69,8.31,3.65,37.43,0.06,19.54,2,3,5431,453,275,3216,2,1485,CO,3491,7376
11235,2021,6,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",566,166,38.65,15.11,58.63,2.03,51.57,4,1,12499,2417,1340,3423,74,5245,TX,4763,20240
11236,2021,6,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",811,195,60.66,9.98,82.41,1.35,40.6,3,1,14774,3890,1091,4770,115,4908,MI,5861,23691
11237,2021,6,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",371,104,19.98,10.19,48.09,2.32,23.43,1,0,6617,1115,697,3481,78,1246,NJ,4178,9057
11238,2021,6,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2154,622,100.5,24.16,340.67,8.77,147.9,13,16,41006,6574,1428,18920,364,13720,FL,20348,61693
11239,2021,6,NK,Spirit Air Lines,GSO,"Greensboro/High Point, NC: Piedmont Triad International",26,3,0,1.48,1.52,0,0,0,0,146,0,97,49,0,0,NC,146,146
11240,2021,6,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",567,174,37.52,8.29,80.84,3.01,44.34,3,1,12725,3251,1337,4666,143,3328,TX,6003,19451
11241,2021,6,NK,Spirit Air Lines,IND,"Indianapolis, IN: Indianapolis International",190,43,11.82,2.35,17.29,2.6,8.93,0,0,2068,683,172,664,141,408,IN,836,3300
11242,2021,6,NK,Spirit Air Lines,LAS,"Las Vegas, NV: McCarran International",1284,223,60.31,9.55,77.33,1.36,74.45,6,1,15692,4054,654,4441,72,6471,NV,5095,26296
11243,2021,6,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",708,121,34.94,4.54,35.97,2.38,43.17,3,1,9219,2995,299,1990,72,3863,CA,2289,16153
11244,2021,6,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",119,26,11.71,3.43,7.43,0,3.43,0,0,1316,668,159,300,0,189,PA,459,2173
11245,2021,6,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",315,63,15.59,4.79,31.74,0.99,9.89,5,2,4515,1047,464,2146,41,817,NY,2610,6427
11246,2021,6,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",214,44,13.4,2.61,18.51,1.02,8.46,1,1,2519,787,105,606,28,993,MO,711,4329
11247,2021,6,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",1811,521,111.33,27.3,230.12,13.97,138.29,20,24,33068,6263,1937,12061,497,12310,FL,13998,52182
11248,2021,6,NK,Spirit Air Lines,MKE,"Milwaukee, WI: General Mitchell International",21,8,4.41,0,1.59,0,2,0,0,275,178,0,48,0,49,WI,48,502
11249,2021,6,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",147,31,8.43,3.63,14.13,1.13,3.68,2,0,1500,312,132,634,44,378,MN,766,2236
11250,2021,6,NK,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",343,69,19.65,5.37,23.76,0,20.23,4,1,4893,768,295,2397,0,1433,LA,2692,7099
11251,2021,6,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",706,170,25.41,6.82,101.17,1.73,34.87,2,0,9628,1719,456,4906,76,2471,SC,5362,13896
11252,2021,6,NK,Spirit Air Lines,OAK,"Oakland, CA: Metropolitan Oakland International",133,17,5.97,1.15,9,0,0.88,1,0,1032,414,25,505,0,88,CA,530,1535
11253,2021,6,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",571,197,31.51,11.87,102.2,3.39,48.03,6,3,14721,1780,791,7071,125,4954,IL,7862,21589
11254,2021,6,NK,Spirit Air Lines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",21,8,0,0.33,2.24,0,5.43,0,0,397,0,21,128,0,248,FL,149,645
11255,2021,6,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",60,8,2.9,1,2.05,0,2.05,0,0,710,252,33,292,0,133,OR,325,1095
11256,2021,6,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",309,111,28.9,7.38,54.68,2.04,18,2,1,7208,1791,396,3447,48,1526,PA,3843,10576
11257,2021,6,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",35,7,1.91,0.36,2.01,0,2.72,1,0,602,107,40,107,0,348,AZ,147,1058
11258,2021,6,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",198,57,15.29,8.97,19.64,0.14,12.96,2,0,4121,949,590,1132,9,1441,PA,1722,6522
11259,2021,6,NK,Spirit Air Lines,PNS,"Pensacola, FL: Pensacola International",96,14,4.19,0.98,4.7,0,4.14,1,0,1991,1067,291,223,0,410,FL,514,3469
11260,2021,6,NK,Spirit Air Lines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",36,9,3,1.96,2.73,0.45,0.86,0,0,472,137,124,121,24,66,NC,245,699
11261,2021,6,NK,Spirit Air Lines,RIC,"Richmond, VA: Richmond International",50,10,1.17,1.62,4.93,0,2.29,0,0,665,79,175,353,0,58,VA,528,802
11262,2021,6,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",254,37,4.78,2.55,16.54,0,13.13,1,0,2996,134,221,532,0,2109,FL,753,5240
11263,2021,6,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",76,16,1.87,3.25,7.1,0,3.78,0,0,962,46,231,492,0,193,CA,723,1201
11264,2021,6,NK,Spirit Air Lines,SDF,"Louisville, KY: Louisville Muhammad Ali International",128,33,11.65,2.21,8.27,0,10.87,0,0,1771,526,103,419,0,723,KY,522,3020
11265,2021,6,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",49,6,2.23,0.33,3.44,0,0,0,0,279,205,6,68,0,0,WA,74,484
11266,2021,6,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",365,116,36.9,10.44,45.48,1.2,21.97,2,1,7434,2148,719,2039,53,2475,PR,2758,12113
11267,2021,6,NK,Spirit Air Lines,SMF,"Sacramento, CA: Sacramento International",71,10,2.29,0.85,4.87,0,1.99,0,0,518,70,47,132,0,269,CA,179,857
11268,2021,6,NK,Spirit Air Lines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",70,5,0.87,0.94,2.16,0,1.04,0,0,287,117,29,117,0,24,CA,146,428
11269,2021,6,NK,Spirit Air Lines,STL,"St. Louis, MO: St Louis Lambert International",140,18,5.89,0,7.5,0.43,4.18,0,0,878,207,0,252,9,410,MO,252,1504
11270,2021,6,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",77,13,4.46,2.05,4.72,1.02,0.74,0,3,879,377,65,234,66,137,VI,299,1462
11271,2021,6,NK,Spirit Air Lines,STX,"Christiansted, VI: Henry E. Rohlsen",30,11,5.18,1,2.9,0,1.92,0,0,970,390,24,217,0,339,VI,241,1699
11272,2021,6,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",470,105,21.72,3.17,46.31,0.53,33.26,0,5,6964,1175,189,2621,24,2955,FL,2810,11123
11273,2021,6,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",90,18,6.47,1.32,5.57,0,4.64,0,0,697,220,156,121,0,200,PA,277,1117
11274,2021,6,OH,PSA Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",30,9,1.15,1.66,1.38,0,4.81,1,0,1516,91,173,63,0,1189,LA,236,2797
11275,2021,6,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",64,7,1.34,1.71,2.02,0,1.92,0,0,214,29,63,58,0,64,GA,121,307
11276,2021,6,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",188,44,13.14,10.72,6.25,0,13.89,2,0,3581,642,1557,264,0,1118,NY,1821,5343
11277,2021,6,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",91,13,5.22,0.29,5.4,0,2.09,0,0,707,294,27,277,0,109,GA,304,1110
11278,2021,6,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",155,39,8,3.36,13.75,0,13.9,0,0,2094,342,336,588,0,828,NC,924,3264
11279,2021,6,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",116,28,9.61,3.49,11.9,0,3,1,0,1181,410,257,378,0,136,PA,635,1728
11280,2021,6,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",14,2,0.34,0,0.77,0,0.89,0,0,162,19,0,49,0,94,CT,49,275
11281,2021,6,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",182,35,11.31,3.52,10.37,0,9.8,1,0,2329,529,167,409,0,1224,ME,576,4083
11282,2021,6,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",231,79,18.32,3.79,38.98,0,17.91,3,1,4566,873,463,1683,0,1547,AL,2146,6990
11283,2021,6,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",102,8,3.08,0.19,3.81,0,0.92,0,0,516,187,15,154,0,160,TN,169,863
11284,2021,6,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",90,13,4.24,3.06,2.46,1,2.23,0,0,1126,589,263,63,58,153,LA,326,1926
11285,2021,6,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",228,40,10.64,1.89,11.61,0,15.86,2,0,2510,742,131,570,0,1067,VT,701,4321
11286,2021,6,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",8,1,0,0,1,0,0,0,0,157,0,0,157,0,0,NY,157,157
11287,2021,6,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",30,1,0,0,1,0,0,0,0,20,0,0,20,0,0,MD,20,20
11288,2021,6,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",121,22,4.25,4.57,5.66,0.28,7.24,1,0,1035,237,273,160,5,360,SC,433,1638
11289,2021,6,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",178,39,9.31,5.48,9.35,0,14.86,2,0,2204,403,467,260,0,1074,OH,727,3683
11290,2021,6,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",118,32,6.88,1.18,8.39,0,15.55,1,0,1711,268,65,263,0,1115,TN,328,3095
11291,2021,6,OH,PSA Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",58,15,6.38,0.39,0.43,0,7.81,0,1,1721,236,15,9,0,1461,VA,24,3419
11292,2021,6,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",219,40,7.91,2.07,20.38,0,9.64,1,2,2398,533,226,1044,0,595,SC,1270,3529
11293,2021,6,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",60,15,3.86,1.13,1.91,0,8.11,1,0,1225,239,18,68,0,900,IA,86,2365
11294,2021,6,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",86,6,1.31,0.2,2.6,0,1.89,0,0,214,41,10,82,0,81,OH,92,336
11295,2021,6,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",6885,1114,273.57,71.54,289.4,5.57,473.92,52,18,91001,30078,6457,13628,292,40546,NC,20085,161987
11296,2021,6,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",61,12,3.59,2.17,3.35,0,2.88,1,0,534,162,117,102,0,153,OH,219,850
11297,2021,6,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",162,44,15.01,1.67,13.23,0,14.09,1,1,3106,852,115,678,0,1461,WV,793,5421
11298,2021,6,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",180,53,17.38,5.53,16.13,0,13.96,0,1,4780,1135,590,822,0,2233,OH,1412,8149
11299,2021,6,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",176,31,8.66,3.11,8.78,0.85,9.6,1,0,1647,530,167,309,56,585,FL,476,2819
11300,2021,6,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",244,57,12.33,7.32,15.61,0.07,21.68,1,1,4260,843,783,744,2,1888,OH,1527,6995
11301,2021,6,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1344,234,57.45,12.98,65.05,2.36,96.15,9,3,16396,5276,886,2879,128,7227,DC,3765,29039
11302,2021,6,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",120,24,6.2,2.56,7.45,0,7.8,4,1,2048,841,281,305,0,621,TX,586,3515
11303,2021,6,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",50,9,3.96,0,4.02,0,1.03,1,0,1268,908,0,145,0,215,IA,145,2392
11304,2021,6,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",52,10,6.15,0.93,1.56,0.02,1.33,1,1,900,430,199,51,5,215,MI,250,1552
11305,2021,6,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",206,50,10.45,3.57,28.13,0.13,7.73,0,1,2102,555,182,760,5,600,FL,942,3263
11306,2021,6,OH,PSA Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",60,15,5.96,3.39,0.48,0,5.18,0,0,720,310,145,19,0,246,PA,164,1276
11307,2021,6,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",142,27,10.08,6.68,3.3,0,6.94,1,0,1574,461,356,108,0,649,NC,464,2685
11308,2021,6,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",175,41,13.37,5.71,10.83,0,11.08,1,0,2738,1216,375,325,0,822,NC,700,4777
11309,2021,6,OH,PSA Airlines Inc.,FNT,"Flint, MI: Bishop International",90,24,6.47,3.44,10.77,0.9,2.42,0,1,1308,317,350,356,19,266,MI,706,1911
11310,2021,6,OH,PSA Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",60,14,2.57,1,4.93,0,5.49,1,0,598,77,53,157,0,311,SD,210,987
11311,2021,6,OH,PSA Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",60,12,3.94,0,5.38,0,2.68,1,0,492,126,0,156,0,210,IN,156,829
11312,2021,6,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",119,20,4.98,1.77,8.39,0,4.85,1,1,1302,385,99,412,0,406,FL,511,2095
11313,2021,6,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",62,16,3.57,1.21,6.57,0.1,4.56,0,0,1098,221,45,169,2,661,MS,214,1982
11314,2021,6,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",72,20,5.71,0.83,8.5,0,4.95,1,0,1948,414,128,464,0,942,MI,592,3305
11315,2021,6,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",214,41,11.85,4.9,12.36,0,11.89,4,1,2380,509,431,473,0,967,NC,904,3861
11316,2021,6,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",245,62,14.44,4.85,25.97,0,16.74,2,0,4020,794,514,1197,0,1515,SC,1711,6331
11317,2021,6,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",134,29,9.23,3.17,10.37,0,6.24,1,1,1305,393,291,282,0,339,NY,573,2039
11318,2021,6,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",170,39,12.01,2.03,10.08,1,13.87,1,0,2226,763,144,274,33,1012,AL,418,4035
11319,2021,6,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",145,36,10.78,4.67,10.4,0,10.14,2,0,1769,474,253,517,0,525,DC,770,2770
11320,2021,6,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",196,30,12.31,2,9.83,0,5.86,1,0,1371,453,214,353,0,351,NC,567,2176
11321,2021,6,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",64,10,5.04,0,3.91,0,1.05,0,0,665,319,0,160,0,186,IN,160,1170
11322,2021,6,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",149,31,7.47,4.88,10.39,0.22,8.04,3,0,1548,302,353,412,7,474,MS,765,2334
11323,2021,6,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",148,24,7.56,0,10.24,1.09,5.11,0,1,1026,284,0,327,28,387,FL,327,1726
11324,2021,6,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",26,9,1.5,0,4.81,0,2.7,0,0,400,53,0,158,0,189,MI,158,642
11325,2021,6,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",66,13,4.99,0.96,2.76,0,4.3,1,0,996,216,22,77,0,681,KY,99,1894
11326,2021,6,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",60,11,0.57,0.95,3.15,0,6.33,0,2,790,35,40,77,0,638,LA,117,1465
11327,2021,6,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",58,25,7.01,1.41,13.08,0,3.5,0,0,1959,1225,80,502,0,152,AR,582,3336
11328,2021,6,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",32,8,2.4,0,3.47,0,2.13,0,0,234,51,0,64,0,119,MO,64,404
11329,2021,6,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",146,26,8.63,1.32,6.85,0,9.2,0,0,1532,550,86,258,0,638,PA,344,2720
11330,2021,6,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",86,16,4.7,0.1,8.13,0,3.07,0,0,731,204,9,305,0,213,TN,314,1148
11331,2021,6,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",76,22,2.59,1.99,4.34,0.56,12.52,2,0,1497,115,126,160,15,1081,AL,286,2710
11332,2021,6,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",138,33,13.17,3.68,9.33,0,6.82,1,0,1690,492,274,511,0,413,NH,785,2596
11333,2021,6,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",95,16,3.01,1,11.71,0,0.28,0,0,604,114,118,365,0,7,WI,483,725
11334,2021,6,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne International",96,17,6.25,1.59,5.77,0,3.38,0,0,914,308,159,154,0,293,FL,313,1515
11335,2021,6,OH,PSA Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",60,9,1,0.67,4.04,0,3.28,0,0,416,17,39,158,0,202,AL,197,635
11336,2021,6,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",84,11,6.49,0,3.51,0,1,1,0,531,394,0,83,0,54,WI,83,980
11337,2021,6,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MN,0,0
11338,2021,6,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",94,32,7.98,2.7,10.96,0,10.36,0,1,1595,496,280,399,0,420,LA,679,2512
11339,2021,6,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",177,25,10.28,1.2,6.3,0.1,7.13,1,1,1445,420,67,361,10,587,SC,428,2464
11340,2021,6,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",125,24,5.4,6.06,2.82,0,9.71,1,0,1632,290,680,61,0,601,NC,741,2524
11341,2021,6,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",60,12,4.72,0,4.07,0,3.2,1,0,596,293,0,116,0,187,OK,116,1077
11342,2021,6,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NE,0,1
11343,2021,6,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",257,79,27.92,4.15,25.65,0.13,21.16,3,0,6556,2890,432,1120,14,2100,VA,1552,11563
11344,2021,6,OH,PSA Airlines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",112,26,12.74,2.65,6.31,0,4.3,1,0,2969,1994,304,317,0,354,VA,621,5318
11345,2021,6,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1912,352,90.24,21.41,91.28,0.33,148.74,16,4,30020,7654,2245,5804,38,14279,PA,8049,52011
11346,2021,6,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",60,17,7.35,2.05,5.7,0,1.9,1,0,912,487,121,130,0,174,IL,251,1574
11347,2021,6,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",144,24,9.48,0,9,0,5.52,0,1,1111,548,0,230,0,333,PA,230,1993
11348,2021,6,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",159,37,8.16,6.85,12.42,0,9.57,0,1,2417,468,480,530,0,939,FL,1010,3825
11349,2021,6,OH,PSA Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",136,28,4.58,3.29,12.79,0,7.34,0,0,1529,154,286,720,0,369,RI,1006,2052
11350,2021,6,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",135,30,12.48,2.1,9.41,0.18,5.82,2,0,1819,590,134,695,9,391,ME,829,2811
11351,2021,6,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",118,25,6.65,4.9,8.75,0,4.7,2,0,1958,602,554,425,0,377,NC,979,2939
11352,2021,6,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",92,6,1.03,0,0.56,1.56,2.86,0,0,355,140,0,54,31,130,VA,54,656
11353,2021,6,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",111,34,7.16,3.3,9.96,0,13.58,0,0,2647,332,401,365,0,1549,NY,766,4528
11354,2021,6,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",276,74,17.34,6.46,27.6,0,22.6,2,0,5435,1100,989,1166,0,2180,GA,2155,8717
11355,2021,6,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",60,10,2.73,0.99,3.05,0,3.22,0,0,413,91,44,74,0,204,IN,118,708
11356,2021,6,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",62,11,1.96,1.36,4.35,0,3.33,1,0,683,81,120,151,0,331,KY,271,1096
11357,2021,6,OH,PSA Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",66,12,4.63,2.51,1.59,0,3.28,0,0,914,180,284,59,0,391,MO,343,1485
11358,2021,6,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",60,8,1.56,0.85,1.63,0,3.97,0,0,763,52,146,125,0,440,LA,271,1255
11359,2021,6,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",58,11,2.96,0,7.16,0,0.88,0,0,534,162,0,251,0,121,FL,251,817
11360,2021,6,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",141,40,10.07,2.31,18.24,0,9.38,0,0,2758,775,178,1065,0,740,MO,1243,4273
11361,2021,6,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",72,17,4.63,1.11,6.35,0,4.91,0,0,896,182,116,194,0,404,NY,310,1482
11362,2021,6,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",146,32,10.22,2.37,10.81,0,8.6,1,0,2208,389,287,421,0,1111,FL,708,3709
11363,2021,6,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",28,4,3.04,0,0.53,0,0.43,0,0,252,221,0,19,0,12,TN,19,485
11364,2021,6,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",30,5,0.18,0,4.82,0,0,0,0,100,4,0,96,0,0,OK,96,104
11365,2021,6,OH,PSA Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",28,5,2.71,0,2.29,0,0,0,0,148,95,0,53,0,0,MI,53,243
11366,2021,6,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",285,55,14.63,9.64,12.34,0,18.39,1,0,4535,1132,851,485,0,2067,TN,1336,7735
11367,2021,6,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",116,23,3.26,1.91,12.04,1,4.79,0,1,1390,117,177,443,24,629,FL,620,2161
11368,2021,6,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AR,0,0
11369,2021,6,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",2,1,0,0,0,0,1,0,0,23,0,0,0,0,23,PA,0,46
11370,2021,6,OO,SkyWest Airlines Inc.,ABI,"Abilene, TX: Abilene Regional",58,14,3,7,0,0,4,0,0,1912,870,865,0,0,177,TX,865,2959
11371,2021,6,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",362,90,42,16,0,0,32,2,2,6208,2017,855,0,0,3336,NM,855,11565
11372,2021,6,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",60,4,3,1,0,0,0,0,0,387,335,52,0,0,0,SD,52,722
11373,2021,6,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",144,20,11,1,0,0,8,0,1,1381,451,17,0,0,913,CA,17,2746
11374,2021,6,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NY,0,0
11375,2021,6,OO,SkyWest Airlines Inc.,ALS,"Alamosa, CO: San Luis Valley Regional/Bergman Field",51,14,3,4,0,0,7,0,0,2904,2167,175,0,0,562,CO,175,5633
